beta_b,beta_w,botnet
5.0,5.0,0.9787367346938776
5.0,5.1,0.9728127272727272
5.0,5.2,0.955172
5.0,5.3,0.917469411764706
5.0,5.4,0.984425806451613
5.0,5.5,0.9729857142857141
5.0,5.6,0.9531485294117646
5.0,5.7,0.9802
5.0,5.8,0.9854022222222222
5.0,5.9,0.9752822222222222
5.0,6.0,0.9698706666666668
5.0,6.1,0.9466246376811593
5.0,6.2,0.9457894736842105
5.0,6.3,0.9588140625
5.0,6.4,0.9393540983606558
5.0,6.5,0.9455381818181818
5.0,6.6,0.9680711538461537
5.0,6.7,0.9660444444444446
5.0,6.8,0.980254
5.0,6.9,0.9503851351351352
5.0,7.0,0.93039
5.0,7.1,0.9291
5.0,7.2,0.953718309859155
5.0,7.3,0.9438661016949154
5.0,7.4,0.871241573033708
5.0,7.5,0.9434079545454547
5.0,7.6,0.9605422535211267
5.0,7.7,0.9329126436781608
5.0,7.8,0.951021818181818
5.0,7.9,0.9285584905660379
5.0,8.0,0.943868253968254
5.0,8.1,0.9137351063829788
5.0,8.2,0.8198643835616439
5.0,8.3,0.9229473684210527
5.0,8.4,0.948368253968254
5.0,8.5,0.9421951612903225
5.0,8.6,0.9573693877551019
5.0,8.7,0.887075
5.0,8.8,0.9263421875
5.0,8.9,0.9104607142857144
5.0,9.0,0.9232578125
5.0,9.1,0.9381632911392406
5.0,9.2,0.941116923076923
5.0,9.3,0.8536163043478261
5.0,9.4,0.905894827586207
5.0,9.5,0.90890375
5.0,9.6,0.9104000000000001
5.0,9.7,0.9207727272727273
5.0,9.8,0.9338640625000001
5.0,9.9,0.949742372881356
5.0,10.0,0.8857630952380953
5.1,0.1,1.0
5.1,0.2,1.0
5.1,0.3,1.0
5.1,0.4,1.0
5.1,0.5,1.0
5.1,0.6,1.0
5.1,0.7,1.0
5.1,0.8,0.9941
5.1,0.9,0.9983
5.1,1.0,0.9913000000000001
5.1,1.1,0.9962
5.1,1.2,0.98964
5.1,1.3,0.9942000000000002
5.1,1.4,0.995
5.1,1.5,0.9907866666666668
5.1,1.6,0.9973826086956524
5.1,1.7,0.9982142857142858
5.1,1.8,0.9923088235294119
5.1,1.9,0.9968499999999999
5.1,2.0,0.9946032258064516
5.1,2.1,0.99486875
5.1,2.2,0.9956692307692309
5.1,2.3,0.9891500000000001
5.1,2.4,0.9972409090909092
5.1,2.5,0.9917068965517241
5.1,2.6,0.992658064516129
5.1,2.7,0.9929697674418606
5.1,2.8,0.9872531250000001
5.1,2.9,0.9946625000000001
5.1,3.0,0.9833822222222219
5.1,3.1,0.9892611111111113
5.1,3.2,0.994408
5.1,3.3,0.9872470588235295
5.1,3.4,0.9909783783783784
5.1,3.5,0.9809058823529412
5.1,3.6,0.9702522727272729
5.1,3.7,0.9865540540540539
5.1,3.8,0.9732521739130436
5.1,3.9,0.9760818181818183
5.1,4.0,0.9899408163265306
5.1,4.1,0.98765
5.1,4.2,0.969912962962963
5.1,4.3,0.9877794117647061
5.1,4.4,0.9731369565217394
5.1,4.5,0.9853042553191491
5.1,4.6,0.9787886363636364
5.1,4.7,0.9735076923076921
5.1,4.8,0.9538727272727272
5.1,4.9,0.9843500000000001
5.1,5.0,0.9750307692307693
5.1,5.1,0.97845
5.1,5.2,0.9510641791044776
5.1,5.3,0.9762095238095237
5.1,5.4,0.9604
5.1,5.5,0.9440680000000001
5.1,5.6,0.9729907692307692
5.1,5.7,0.9524269841269842
5.1,5.8,0.9745520000000001
5.1,5.9,0.9527725
5.1,6.0,0.9781575
5.1,6.1,0.9662548387096774
5.1,6.2,0.923754054054054
5.1,6.3,0.9434703703703704
5.1,6.4,0.9634125
5.1,6.5,0.98232
5.1,6.6,0.939356
5.1,6.7,0.9163630952380953
5.1,6.8,0.97795
5.1,6.9,0.9739890625000001
5.1,7.0,0.9404138461538463
5.1,7.1,0.9379691176470588
5.1,7.2,0.972758
5.1,7.3,0.9574535714285715
5.1,7.4,0.8786600000000001
5.1,7.5,0.9588833333333333
5.1,7.6,0.9675437499999999
5.1,7.7,0.8988842105263156
5.1,7.8,0.9742338235294118
5.1,7.9,0.8702791666666667
5.1,8.0,0.9440828125
5.1,8.1,0.887620987654321
5.1,8.2,0.8941616438356164
5.1,8.3,0.9250074999999999
5.1,8.4,0.9315119999999998
5.1,8.5,0.9293190476190476
5.1,8.6,0.9138475409836064
5.1,8.7,0.955767741935484
5.1,8.8,0.9464689655172415
5.1,8.9,0.9425092592592593
5.1,9.0,0.8816146067415731
5.1,9.1,0.9364493333333334
5.1,9.2,0.8733958333333334
5.1,9.3,0.9380683333333334
5.1,9.4,0.937378125
5.1,9.5,0.9454111111111111
5.1,9.6,0.9709898305084745
5.1,9.7,0.9279620689655173
5.1,9.8,0.9273178082191782
5.1,9.9,0.9247183333333333
5.1,10.0,0.8998338709677421
5.2,0.1,1.0
5.2,0.2,1.0
5.2,0.3,1.0
5.2,0.4,1.0
5.2,0.5,1.0
5.2,0.6,1.0
5.2,0.7,1.0
5.2,0.8,1.0
5.2,0.9,1.0
5.2,1.0,0.9934236842105266
5.2,1.1,0.9969333333333333
5.2,1.2,0.997411111111111
5.2,1.3,0.9987999999999999
5.2,1.4,0.99485
5.2,1.5,0.9933285714285714
5.2,1.6,0.9933333333333333
5.2,1.7,0.9954000000000001
5.2,1.8,0.9933285714285714
5.2,1.9,0.9920529411764705
5.2,2.0,0.9941277777777778
5.2,2.1,0.9888444444444444
5.2,2.2,0.9956999999999999
5.2,2.3,0.9904388888888891
5.2,2.4,0.9958294117647057
5.2,2.5,0.9843250000000001
5.2,2.6,0.9906871794871795
5.2,2.7,0.9940842105263156
5.2,2.8,0.9861173913043477
5.2,2.9,0.9943909090909089
5.2,3.0,0.9817365384615383
5.2,3.1,0.9736629629629628
5.2,3.2,0.9930299999999999
5.2,3.3,0.9905765957446808
5.2,3.4,0.9896021739130434
5.2,3.5,0.9906833333333332
5.2,3.6,0.973569230769231
5.2,3.7,0.9914689655172415
5.2,3.8,0.9730823529411765
5.2,3.9,0.9799456521739129
5.2,4.0,0.9857096774193549
5.2,4.1,0.9892307692307691
5.2,4.2,0.9826
5.2,4.3,0.9872116279069769
5.2,4.4,0.9873292682926829
5.2,4.5,0.9722769230769231
5.2,4.6,0.9809456521739132
5.2,4.7,0.9807538461538463
5.2,4.8,0.9586416666666666
5.2,4.9,0.9670814814814815
5.2,5.0,0.9825174999999999
5.2,5.1,0.9653489795918366
5.2,5.2,0.9827967741935485
5.2,5.3,0.9766918918918921
5.2,5.4,0.9735761904761905
5.2,5.5,0.9768173913043481
5.2,5.6,0.9698358974358974
5.2,5.7,0.9344528571428571
5.2,5.8,0.977338
5.2,5.9,0.9827371428571426
5.2,6.0,0.9725137931034482
5.2,6.1,0.9656999999999999
5.2,6.2,0.9130699999999999
5.2,6.3,0.9738305084745763
5.2,6.4,0.9839454545454547
5.2,6.5,0.9245328358208955
5.2,6.6,0.9727131147540985
5.2,6.7,0.9601120689655173
5.2,6.8,0.9382355263157892
5.2,6.9,0.926940740740741
5.2,7.0,0.9556833333333331
5.2,7.1,0.9031170731707316
5.2,7.2,0.9115060975609756
5.2,7.3,0.9806893939393939
5.2,7.4,0.9514346153846152
5.2,7.5,0.9260185185185185
5.2,7.6,0.9702246153846154
5.2,7.7,0.9524958333333333
5.2,7.8,0.9038139534883722
5.2,7.9,0.9584717948717949
5.2,8.0,0.9067380952380953
5.2,8.1,0.9000525641025644
5.2,8.2,0.8656452380952383
5.2,8.3,0.94180350877193
5.2,8.4,0.9704117647058825
5.2,8.5,0.9433896103896104
5.2,8.6,0.9332106666666664
5.2,8.7,0.9405972602739726
5.2,8.8,0.9145385714285715
5.2,8.9,0.899421875
5.2,9.0,0.9318660714285715
5.2,9.1,0.8801507042253521
5.2,9.2,0.9471985507246375
5.2,9.3,0.9181757142857145
5.2,9.4,0.9304197183098593
5.2,9.5,0.9402569444444444
5.2,9.6,0.9266701298701301
5.2,9.7,0.9304140350877195
5.2,9.8,0.9456169491525424
5.2,9.9,0.9071706666666666
5.2,10.0,0.9079048780487805
5.3,0.1,1.0
5.3,0.2,1.0
5.3,0.3,1.0
5.3,0.4,1.0
5.3,0.5,1.0
5.3,0.6,1.0
5.3,0.7,0.9943000000000001
5.3,0.8,0.99715
5.3,0.9,0.9957
5.3,1.0,0.9959142857142856
5.3,1.1,0.9958199999999999
5.3,1.2,0.9960166666666668
5.3,1.3,0.99651
5.3,1.4,0.9943714285714285
5.3,1.5,0.9950363636363636
5.3,1.6,0.9985499999999999
5.3,1.7,0.9948111111111112
5.3,1.8,0.9978166666666667
5.3,1.9,0.9925249999999999
5.3,2.0,0.9941368421052632
5.3,2.1,0.9915178571428572
5.3,2.2,0.9956761904761907
5.3,2.3,0.9939882352941176
5.3,2.4,0.9939454545454548
5.3,2.5,0.9898842105263158
5.3,2.6,0.9945526315789476
5.3,2.7,0.9937709677419355
5.3,2.8,0.9881222222222221
5.3,2.9,0.9928157894736841
5.3,3.0,0.9865951219512193
5.3,3.1,0.9946833333333335
5.3,3.2,0.99389375
5.3,3.3,0.9939116279069767
5.3,3.4,0.9946588235294117
5.3,3.5,0.9806574468085109
5.3,3.6,0.9892225
5.3,3.7,0.9856166666666667
5.3,3.8,0.9894235294117647
5.3,3.9,0.9808363636363637
5.3,4.0,0.9914434782608695
5.3,4.1,0.9879533333333335
5.3,4.2,0.972744827586207
5.3,4.3,0.9663681818181818
5.3,4.4,0.9919043478260869
5.3,4.5,0.9851521739130434
5.3,4.6,0.9812944444444446
5.3,4.7,0.9855256410256413
5.3,4.8,0.9793666666666666
5.3,4.9,0.9794326086956523
5.3,5.0,0.9791184210526317
5.3,5.1,0.97781875
5.3,5.2,0.9562883333333334
5.3,5.3,0.9588965517241379
5.3,5.4,0.9601769230769232
5.3,5.5,0.9782523809523809
5.3,5.6,0.9752739130434784
5.3,5.7,0.9724528301886793
5.3,5.8,0.9622749999999998
5.3,5.9,0.9828425925925927
5.3,6.0,0.9601569230769231
5.3,6.1,0.9778046874999999
5.3,6.2,0.9742048780487804
5.3,6.3,0.9621101694915254
5.3,6.4,0.9736730769230768
5.3,6.5,0.9477905660377357
5.3,6.6,0.9716681159420288
5.3,6.7,0.9420491228070176
5.3,6.8,0.9713
5.3,6.9,0.9554938461538461
5.3,7.0,0.9572857142857142
5.3,7.1,0.9795383333333333
5.3,7.2,0.9453878787878788
5.3,7.3,0.9235619047619049
5.3,7.4,0.9520492537313434
5.3,7.5,0.9162524999999999
5.3,7.6,0.9056454545454548
5.3,7.7,0.9692955223880598
5.3,7.8,0.9451869047619048
5.3,7.9,0.9634317460317459
5.3,8.0,0.944465
5.3,8.1,0.9548875
5.3,8.2,0.9570898305084745
5.3,8.3,0.894877049180328
5.3,8.4,0.8920986842105263
5.3,8.5,0.8982333333333333
5.3,8.6,0.9153671428571428
5.3,8.7,0.924425
5.3,8.8,0.9483393442622949
5.3,8.9,0.9420600000000001
5.3,9.0,0.927448484848485
5.3,9.1,0.95621875
5.3,9.2,0.9495339285714286
5.3,9.3,0.8875887640449437
5.3,9.4,0.9423396551724137
5.3,9.5,0.922231081081081
5.3,9.6,0.9016288888888888
5.3,9.7,0.8602604651162792
5.3,9.8,0.9208476923076923
5.3,9.9,0.8653307692307693
5.3,10.0,0.9357078125
5.4,0.1,1.0
5.4,0.2,1.0
5.4,0.3,1.0
5.4,0.4,1.0
5.4,0.5,0.9981000000000001
5.4,0.6,0.9966
5.4,0.7,1.0
5.4,0.8,1.0
5.4,0.9,0.9983333333333334
5.4,1.0,1.0
5.4,1.1,0.9937666666666667
5.4,1.2,0.9975
5.4,1.3,0.9943625
5.4,1.4,0.998175
5.4,1.5,0.9948310344827586
5.4,1.6,0.9996499999999999
5.4,1.7,0.9945
5.4,1.8,0.9908352941176471
5.4,1.9,0.99494375
5.4,2.0,0.9974555555555555
5.4,2.1,0.9955419354838709
5.4,2.2,0.9888961538461539
5.4,2.3,0.9921162790697673
5.4,2.4,0.99299
5.4,2.5,0.9928368421052632
5.4,2.6,0.9945714285714287
5.4,2.7,0.994123076923077
5.4,2.8,0.9774444444444446
5.4,2.9,0.9949100000000002
5.4,3.0,0.9848461538461538
5.4,3.1,0.9952428571428572
5.4,3.2,0.9889756097560976
5.4,3.3,0.9874400000000001
5.4,3.4,0.9858152173913043
5.4,3.5,0.9956033333333333
5.4,3.6,0.9904370370370371
5.4,3.7,0.9940071428571429
5.4,3.8,0.977
5.4,3.9,0.9954789473684211
5.4,4.0,0.9866116279069768
5.4,4.1,0.981731506849315
5.4,4.2,0.9706066666666666
5.4,4.3,0.9415010869565217
5.4,4.4,0.979975
5.4,4.5,0.9931029411764707
5.4,4.6,0.98936875
5.4,4.7,0.9797550000000002
5.4,4.8,0.9813934782608694
5.4,4.9,0.9907727272727271
5.4,5.0,0.973968
5.4,5.1,0.9796301886792453
5.4,5.2,0.9956735294117649
5.4,5.3,0.9563163934426229
5.4,5.4,0.9538081967213116
5.4,5.5,0.9863645833333333
5.4,5.6,0.9595977272727272
5.4,5.7,0.982157142857143
5.4,5.8,0.9727225
5.4,5.9,0.96852
5.4,6.0,0.9602163636363636
5.4,6.1,0.9436728571428572
5.4,6.2,0.9895613636363637
5.4,6.3,0.954841935483871
5.4,6.4,0.9470411764705882
5.4,6.5,0.9575953488372093
5.4,6.6,0.9386169230769231
5.4,6.7,0.9532327586206897
5.4,6.8,0.9414112359550564
5.4,6.9,0.9769462962962963
5.4,7.0,0.987665
5.4,7.1,0.9305304347826087
5.4,7.2,0.9775649122807019
5.4,7.3,0.9210462499999998
5.4,7.4,0.9580256756756758
5.4,7.5,0.9722545454545457
5.4,7.6,0.9636622641509435
5.4,7.7,0.9770049180327871
5.4,7.8,0.9705746031746032
5.4,7.9,0.9464397260273971
5.4,8.0,0.9769909090909089
5.4,8.1,0.9565677966101698
5.4,8.2,0.9789113636363634
5.4,8.3,0.9569444444444446
5.4,8.4,0.9156491803278689
5.4,8.5,0.9728304347826087
5.4,8.6,0.9160731343283582
5.4,8.7,0.9619941176470588
5.4,8.8,0.8971315068493151
5.4,8.9,0.9598871428571428
5.4,9.0,0.95463
5.4,9.1,0.9440904761904761
5.4,9.2,0.9360896103896102
5.4,9.3,0.8968130434782612
5.4,9.4,0.8918796874999999
5.4,9.5,0.9356554054054055
5.4,9.6,0.8943536231884059
5.4,9.7,0.9418152542372881
5.4,9.8,0.940121052631579
5.4,9.9,0.9436203125
5.4,10.0,0.9318830985915494
5.5,0.1,1.0
5.5,0.2,1.0
5.5,0.3,1.0
5.5,0.4,1.0
5.5,0.5,1.0
5.5,0.6,0.9945
5.5,0.7,0.9977999999999999
5.5,0.8,0.9959500000000001
5.5,0.9,0.9924799999999999
5.5,1.0,0.99476
5.5,1.1,0.9940200000000001
5.5,1.2,0.9960428571428572
5.5,1.3,0.998457142857143
5.5,1.4,0.9991
5.5,1.5,0.9979
5.5,1.6,0.99575
5.5,1.7,0.9933000000000001
5.5,1.8,0.9984400000000001
5.5,1.9,0.9911227272727274
5.5,2.0,0.9959666666666666
5.5,2.1,0.993984
5.5,2.2,0.9985076923076922
5.5,2.3,0.9887999999999999
5.5,2.4,0.9940818181818183
5.5,2.5,0.9965045454545455
5.5,2.6,0.9935064516129031
5.5,2.7,0.9865593220338982
5.5,2.8,0.99135
5.5,2.9,0.9910666666666667
5.5,3.0,0.9914594594594596
5.5,3.1,0.9924694444444445
5.5,3.2,0.984325
5.5,3.3,0.992065625
5.5,3.4,0.9870222222222224
5.5,3.5,0.9894727272727273
5.5,3.6,0.981579487179487
5.5,3.7,0.9832846153846154
5.5,3.8,0.9830170731707317
5.5,3.9,0.9899645833333333
5.5,4.0,0.9797117647058822
5.5,4.1,0.989132258064516
5.5,4.2,0.9846522727272727
5.5,4.3,0.9948771428571429
5.5,4.4,0.9808596153846154
5.5,4.5,0.9781372093023255
5.5,4.6,0.978014
5.5,4.7,0.9916170731707318
5.5,4.8,0.9825785714285714
5.5,4.9,0.9839780487804878
5.5,5.0,0.9885911111111112
5.5,5.1,0.9667586206896553
5.5,5.2,0.9899374999999999
5.5,5.3,0.9902436363636365
5.5,5.4,0.9776539682539682
5.5,5.5,0.9887472222222223
5.5,5.6,0.9736076923076925
5.5,5.7,0.9642892307692308
5.5,5.8,0.9731868421052633
5.5,5.9,0.9622811320754717
5.5,6.0,0.9894260869565217
5.5,6.1,0.9681928571428572
5.5,6.2,0.9852722222222222
5.5,6.3,0.9841176470588233
5.5,6.4,0.9515642857142856
5.5,6.5,0.9534433333333335
5.5,6.6,0.965225
5.5,6.7,0.9772968253968255
5.5,6.8,0.972079365079365
5.5,6.9,0.9799915254237289
5.5,7.0,0.905043076923077
5.5,7.1,0.9308730769230769
5.5,7.2,0.9611480769230769
5.5,7.3,0.905571186440678
5.5,7.4,0.8990033898305084
5.5,7.5,0.8919956989247314
5.5,7.6,0.911835135135135
5.5,7.7,0.9709666666666665
5.5,7.8,0.9230240963855422
5.5,7.9,0.9174333333333334
5.5,8.0,0.9530907692307694
5.5,8.1,0.9209265822784812
5.5,8.2,0.9441409090909091
5.5,8.3,0.9425731707317073
5.5,8.4,0.9639564516129034
5.5,8.5,0.9545083333333335
5.5,8.6,0.951477142857143
5.5,8.7,0.9363
5.5,8.8,0.8783350000000001
5.5,8.9,0.949349152542373
5.5,9.0,0.9450086956521739
5.5,9.1,0.8171670212765959
5.5,9.2,0.9411129032258065
5.5,9.3,0.8695463414634147
5.5,9.4,0.927012987012987
5.5,9.5,0.9313136363636363
5.5,9.6,0.9624137931034484
5.5,9.7,0.9227916666666667
5.5,9.8,0.9313873015873017
5.5,9.9,0.9285661290322581
5.5,10.0,0.9370430379746837
5.6,0.1,1.0
5.6,0.2,1.0
5.6,0.3,1.0
5.6,0.4,1.0
5.6,0.5,1.0
5.6,0.6,0.9963000000000001
5.6,0.7,1.0
5.6,0.8,0.9980000000000001
5.6,0.9,1.0
5.6,1.0,0.9957
5.6,1.1,0.99755
5.6,1.2,0.9965181818181817
5.6,1.3,0.99794
5.6,1.4,0.9952000000000001
5.6,1.5,0.9961083333333334
5.6,1.6,0.9935363636363637
5.6,1.7,0.99541875
5.6,1.8,0.9967866666666668
5.6,1.9,0.9911749999999999
5.6,2.0,0.9980142857142857
5.6,2.1,0.9937828571428572
5.6,2.2,0.9886820512820511
5.6,2.3,0.9951800000000001
5.6,2.4,0.9869833333333333
5.6,2.5,0.9957826086956522
5.6,2.6,0.9941523809523809
5.6,2.7,0.9959894736842105
5.6,2.8,0.9954222222222222
5.6,2.9,0.9892382352941176
5.6,3.0,0.9941931034482759
5.6,3.1,0.9884119047619048
5.6,3.2,0.9908814814814816
5.6,3.3,0.9965200000000002
5.6,3.4,0.995746153846154
5.6,3.5,0.9848600000000001
5.6,3.6,0.98602
5.6,3.7,0.9893941176470589
5.6,3.8,0.990186046511628
5.6,3.9,0.9861
5.6,4.0,0.9871444444444445
5.6,4.1,0.969464
5.6,4.2,0.9840089285714286
5.6,4.3,0.9918666666666667
5.6,4.4,0.9890863636363636
5.6,4.5,0.9851155555555555
5.6,4.6,0.9887
5.6,4.7,0.9677462962962964
5.6,4.8,0.9670666666666664
5.6,4.9,0.9853321428571429
5.6,5.0,0.9654583333333333
5.6,5.1,0.9859159090909092
5.6,5.2,0.9788595238095238
5.6,5.3,0.9787592592592591
5.6,5.4,0.9870149999999999
5.6,5.5,0.9719749999999999
5.6,5.6,0.9880761904761906
5.6,5.7,0.9500566037735849
5.6,5.8,0.981778260869565
5.6,5.9,0.9604491803278689
5.6,6.0,0.9768412698412701
5.6,6.1,0.9688539682539683
5.6,6.2,0.9425879120879121
5.6,6.3,0.9656391304347827
5.6,6.4,0.9649450000000002
5.6,6.5,0.9701411764705882
5.6,6.6,0.9545383333333334
5.6,6.7,0.9623671232876714
5.6,6.8,0.9711603773584907
5.6,6.9,0.974219642857143
5.6,7.0,0.944344262295082
5.6,7.1,0.9617156250000001
5.6,7.2,0.9726392857142858
5.6,7.3,0.9561119047619048
5.6,7.4,0.9765941176470587
5.6,7.5,0.9557737704918032
5.6,7.6,0.9399576470588236
5.6,7.7,0.9668019999999998
5.6,7.8,0.9635750000000002
5.6,7.9,0.9532844827586208
5.6,8.0,0.9798224489795919
5.6,8.1,0.9447409836065573
5.6,8.2,0.9136602564102565
5.6,8.3,0.9243436619718309
5.6,8.4,0.9569648148148148
5.6,8.5,0.9590826086956523
5.6,8.6,0.9718129629629629
5.6,8.7,0.944310989010989
5.6,8.8,0.9039894736842107
5.6,8.9,0.9335758064516129
5.6,9.0,0.9259409836065576
5.6,9.1,0.8908142857142858
5.6,9.2,0.9394253333333334
5.6,9.3,0.9684485294117647
5.6,9.4,0.9274126436781611
5.6,9.5,0.758271717171717
5.6,9.6,0.8901320000000003
5.6,9.7,0.9281527027027029
5.6,9.8,0.937163076923077
5.6,9.9,0.9576966666666668
5.6,10.0,0.9499879310344828
5.7,0.1,1.0
5.7,0.2,1.0
5.7,0.3,1.0
5.7,0.4,1.0
5.7,0.5,1.0
5.7,0.6,1.0
5.7,0.7,1.0
5.7,0.8,0.99925
5.7,0.9,0.9944
5.7,1.0,0.9964999999999999
5.7,1.1,0.9951238095238094
5.7,1.2,0.9966
5.7,1.3,0.99258
5.7,1.4,0.9978999999999999
5.7,1.5,0.99554
5.7,1.6,0.9987999999999999
5.7,1.7,0.991246153846154
5.7,1.8,0.9960941176470587
5.7,1.9,0.9963588235294119
5.7,2.0,0.997311111111111
5.7,2.1,0.995855
5.7,2.2,0.9945964285714286
5.7,2.3,0.9920733333333333
5.7,2.4,0.9863125
5.7,2.5,0.9941
5.7,2.6,0.9933657142857143
5.7,2.7,0.9852758620689657
5.7,2.8,0.9932294117647058
5.7,2.9,0.9882173913043478
5.7,3.0,0.9908105263157896
5.7,3.1,0.9878214285714286
5.7,3.2,0.9936032258064518
5.7,3.3,0.9939538461538461
5.7,3.4,0.9926194444444444
5.7,3.5,0.99331
5.7,3.6,0.9762256410256412
5.7,3.7,0.984221875
5.7,3.8,0.9779841269841268
5.7,3.9,0.9863277777777779
5.7,4.0,0.9830218181818182
5.7,4.1,0.9914272727272725
5.7,4.2,0.9957411764705884
5.7,4.3,0.9843568181818182
5.7,4.4,0.9734550000000001
5.7,4.5,0.9890975000000001
5.7,4.6,0.9916268292682927
5.7,4.7,0.9855346153846155
5.7,4.8,0.9785122448979592
5.7,4.9,0.9842759259259259
5.7,5.0,0.9868226415094339
5.7,5.1,0.9775212121212122
5.7,5.2,0.9692689655172413
5.7,5.3,0.9698675675675676
5.7,5.4,0.9752042553191488
5.7,5.5,0.9786952380952382
5.7,5.6,0.985642105263158
5.7,5.7,0.987857142857143
5.7,5.8,0.9727104166666667
5.7,5.9,0.9628127659574467
5.7,6.0,0.9779877192982456
5.7,6.1,0.9902740740740741
5.7,6.2,0.986586111111111
5.7,6.3,0.9815980000000001
5.7,6.4,0.9503855072463768
5.7,6.5,0.9341590361445784
5.7,6.6,0.9644760000000001
5.7,6.7,0.9522175
5.7,6.8,0.9143702127659576
5.7,6.9,0.9451654545454546
5.7,7.0,0.963355
5.7,7.1,0.9439833333333334
5.7,7.2,0.98880625
5.7,7.3,0.9407075757575758
5.7,7.4,0.9157767676767679
5.7,7.5,0.9544301369863014
5.7,7.6,0.9168355555555555
5.7,7.7,0.97106
5.7,7.8,0.9755913043478259
5.7,7.9,0.9547412698412698
5.7,8.0,0.952704918032787
5.7,8.1,0.9067507462686567
5.7,8.2,0.9464542857142858
5.7,8.3,0.9576306451612904
5.7,8.4,0.9692661290322581
5.7,8.5,0.9194162790697674
5.7,8.6,0.9541616438356165
5.7,8.7,0.9284569230769232
5.7,8.8,0.956388679245283
5.7,8.9,0.9689203703703704
5.7,9.0,0.9770033333333334
5.7,9.1,0.9186704545454546
5.7,9.2,0.9550936507936505
5.7,9.3,0.8764326086956523
5.7,9.4,0.974738775510204
5.7,9.5,0.9469086206896552
5.7,9.6,0.9396402777777778
5.7,9.7,0.9065851351351352
5.7,9.8,0.9493095890410956
5.7,9.9,0.9341065573770492
5.7,10.0,0.9137791666666667
5.8,0.1,1.0
5.8,0.2,1.0
5.8,0.3,1.0
5.8,0.4,1.0
5.8,0.5,0.9965
5.8,0.6,1.0
5.8,0.7,0.9948
5.8,0.8,0.9980428571428571
5.8,0.9,0.9969833333333332
5.8,1.0,0.997525
5.8,1.1,0.9967333333333332
5.8,1.2,0.9987999999999998
5.8,1.3,0.9966714285714285
5.8,1.4,0.9957733333333333
5.8,1.5,0.9965375000000001
5.8,1.6,0.9949
5.8,1.7,0.994051219512195
5.8,1.8,0.9981999999999999
5.8,1.9,0.9987333333333334
5.8,2.0,0.994225
5.8,2.1,0.9939392857142858
5.8,2.2,0.9897904761904763
5.8,2.3,0.9973545454545455
5.8,2.4,0.9932111111111114
5.8,2.5,0.9867148148148148
5.8,2.6,0.9949105263157896
5.8,2.7,0.9896883116883117
5.8,2.8,0.9933818181818181
5.8,2.9,0.9972529411764706
5.8,3.0,0.9942038461538463
5.8,3.1,0.9918185185185185
5.8,3.2,0.9900414634146342
5.8,3.3,0.9912020408163267
5.8,3.4,0.9828976190476191
5.8,3.5,0.9909833333333334
5.8,3.6,0.9896631578947368
5.8,3.7,0.9901543478260869
5.8,3.8,0.995554054054054
5.8,3.9,0.9838361702127659
5.8,4.0,0.9802892857142858
5.8,4.1,0.9856916666666667
5.8,4.2,0.9916384615384615
5.8,4.3,0.9756910447761195
5.8,4.4,0.98164375
5.8,4.5,0.9926410256410256
5.8,4.6,0.9800408163265307
5.8,4.7,0.9895466666666667
5.8,4.8,0.9840596774193551
5.8,4.9,0.9871520833333335
5.8,5.0,0.9734539473684211
5.8,5.1,0.9870209677419354
5.8,5.2,0.9674206896551724
5.8,5.3,0.9833549019607841
5.8,5.4,0.9740313725490196
5.8,5.5,0.9882
5.8,5.6,0.9499285714285715
5.8,5.7,0.9841153846153846
5.8,5.8,0.9912666666666667
5.8,5.9,0.9858028571428571
5.8,6.0,0.9783361111111112
5.8,6.1,0.9821695652173915
5.8,6.2,0.9569153846153847
5.8,6.3,0.9620634146341464
5.8,6.4,0.9725135135135135
5.8,6.5,0.9419303370786517
5.8,6.6,0.9584479166666666
5.8,6.7,0.9585235294117648
5.8,6.8,0.9884840909090908
5.8,6.9,0.9776108108108109
5.8,7.0,0.9785907692307693
5.8,7.1,0.9468676470588235
5.8,7.2,0.98554
5.8,7.3,0.9683363636363637
5.8,7.4,0.9652569444444445
5.8,7.5,0.9632762711864407
5.8,7.6,0.9830433962264151
5.8,7.7,0.9581543859649123
5.8,7.8,0.962762962962963
5.8,7.9,0.970249180327869
5.8,8.0,0.9493969696969696
5.8,8.1,0.9773698113207545
5.8,8.2,0.949881690140845
5.8,8.3,0.9553770491803281
5.8,8.4,0.9535904761904763
5.8,8.5,0.9307405405405407
5.8,8.6,0.9569898550724638
5.8,8.7,0.9049434782608696
5.8,8.8,0.9265073529411766
5.8,8.9,0.9508013698630138
5.8,9.0,0.9454465517241379
5.8,9.1,0.937814864864865
5.8,9.2,0.9531235294117648
5.8,9.3,0.9478808219178083
5.8,9.4,0.9743771428571427
5.8,9.5,0.9560136986301369
5.8,9.6,0.9550224137931035
5.8,9.7,0.949167142857143
5.8,9.8,0.9079471264367811
5.8,9.9,0.8920046875
5.8,10.0,0.90567375
5.9,0.1,1.0
5.9,0.2,1.0
5.9,0.3,1.0
5.9,0.4,1.0
5.9,0.5,0.9992
5.9,0.6,1.0
5.9,0.7,0.9974
5.9,0.8,1.0
5.9,0.9,0.99325
5.9,1.0,0.9902
5.9,1.1,0.9984333333333334
5.9,1.2,0.99695
5.9,1.3,0.9974666666666666
5.9,1.4,0.9960400000000001
5.9,1.5,0.9979250000000001
5.9,1.6,0.9979166666666667
