beta_b,beta_w,botnet
0.01,8.995979899497488,0.00010191266083488895
0.01,9.046180904522613,0.00010190120128528015
0.01,9.09638190954774,0.00010188988501665215
0.01,9.146582914572864,0.00010187873903715777
0.01,9.19678391959799,0.00010186771429309102
0.01,9.246984924623115,0.00010185686857286455
0.01,9.297185929648242,0.00010184614633974242
0.01,9.347386934673366,0.00010183555797192722
0.01,9.397587939698493,0.00010182512957560283
0.01,9.447788944723618,0.00010181481708513639
0.01,9.497989949748744,0.0001018046300304864
0.01,9.548190954773869,0.00010179459714360082
0.01,9.598391959798995,0.00010178467769230855
0.01,9.64859296482412,0.00010177487112539458
0.01,9.698793969849246,0.00010176519651972742
0.01,9.748994974874373,0.00010175565204714149
0.01,9.799195979899498,0.00010174621645206497
0.01,9.849396984924624,0.00010173688894892196
0.01,9.899597989949749,0.00010172766870924219
0.01,9.949798994974875,0.00010171857080853022
0.01,10.0,0.00010170958891261134
0.06020100502512563,0.01,0.9998989962991952
0.06020100502512563,0.06020100502512563,0.9998937953694035
0.06020100502512563,0.11040201005025126,0.9998883172228645
0.06020100502512563,0.1606030150753769,0.9998825400331085
0.06020100502512563,0.21080402010050253,0.9998764405126404
0.06020100502512563,0.2610050251256282,0.999869986442964
0.06020100502512563,0.31120603015075377,0.9998631503709691
0.06020100502512563,0.3614070351758794,0.9998559002589515
0.06020100502512563,0.41160804020100505,0.9998481818263812
0.06020100502512563,0.4618090452261307,0.9998399649763915
0.06020100502512563,0.5120100502512563,0.9998311951383103
0.06020100502512563,0.5622110552763819,0.9998218107079503
0.06020100502512563,0.6124120603015075,0.9998117488374437
0.06020100502512563,0.6626130653266332,0.9998009329612004
0.06020100502512563,0.7128140703517588,0.999789271857704
0.06020100502512563,0.7630150753768845,0.9997766659566867
0.06020100502512563,0.8132160804020101,0.9997629940224947
0.06020100502512563,0.8634170854271357,0.9997481169867962
0.06020100502512563,0.9136180904522614,0.9997318631230367
0.06020100502512563,0.963819095477387,0.999714036930931
0.06020100502512563,1.0140201005025127,0.9996943974043041
0.06020100502512563,1.0642211055276383,0.9996726535507896
0.06020100502512563,1.1144221105527639,0.9996484464184774
0.06020100502512563,1.1646231155778894,0.9996213349059462
0.06020100502512563,1.214824120603015,0.9995907622998106
0.06020100502512563,1.2650251256281408,0.9995560190203278
0.06020100502512563,1.3152261306532664,0.9995161945801452
0.06020100502512563,1.365427135678392,0.999470082558559
0.06020100502512563,1.4156281407035176,0.9994160718015904
0.06020100502512563,1.4658291457286432,0.999351946161875
0.06020100502512563,1.516030150753769,0.9992745706661866
0.06020100502512563,1.5662311557788946,0.9991793807920168
0.06020100502512563,1.6164321608040202,0.9990594424169451
0.06020100502512563,1.6666331658291458,0.9989037005710832
0.06020100502512563,1.7168341708542714,0.9986934005175068
0.06020100502512563,1.7670351758793972,0.9983940433707768
0.06020100502512563,1.8172361809045228,0.9979347010700722
0.06020100502512563,1.8674371859296484,0.9971441269644967
0.06020100502512563,1.917638190954774,0.9954908703639246
0.06020100502512563,1.9678391959798995,0.9905128954815977
0.06020100502512563,2.018040201005025,0.9705200038373563
0.06020100502512563,2.0682412060301507,0.929615718804593
0.06020100502512563,2.1184422110552763,0.8871821706412286
0.06020100502512563,2.168643216080402,0.8464308009897531
0.06020100502512563,2.2188442211055275,0.8077919646424534
0.06020100502512563,2.269045226130653,0.7712950185006074
0.06020100502512563,2.3192462311557787,0.7368508507315348
0.06020100502512563,2.3694472361809042,0.7043405068441224
0.06020100502512563,2.41964824120603,0.6736411206562639
0.06020100502512563,2.469849246231156,0.6446304212387073
0.06020100502512563,2.5200502512562815,0.617196342682821
0.06020100502512563,2.570251256281407,0.5912320790264759
0.06020100502512563,2.6204522613065326,0.5666410351753107
0.06020100502512563,2.6706532663316582,0.5433327504990627
0.06020100502512563,2.720854271356784,0.5212233321254786
0.06020100502512563,2.7710552763819094,0.5002357286068105
0.06020100502512563,2.821256281407035,0.48029982683515865
0.06020100502512563,2.8714572864321606,0.4613494548445548
0.06020100502512563,2.921658291457286,0.4433237668531091
0.06020100502512563,2.971859296482412,0.4261670453886295
0.06020100502512563,3.022060301507538,0.40982674215500714
0.06020100502512563,3.0722613065326634,0.3942552486206519
0.06020100502512563,3.122462311557789,0.3794073157607857
0.06020100502512563,3.1726633165829146,0.3652413405198088
0.06020100502512563,3.22286432160804,0.35171858010479573
0.06020100502512563,3.2730653266331657,0.33880263351013973
0.06020100502512563,3.3232663316582913,0.3264594493327088
0.06020100502512563,3.373467336683417,0.31465676304934004
0.06020100502512563,3.4236683417085425,0.30336368425863147
0.06020100502512563,3.473869346733668,0.29255019815456035
0.06020100502512563,3.524070351758794,0.28218646519769064
0.06020100502512563,3.5742713567839197,0.27224173286011294
0.06020100502512563,3.6244723618090453,0.26268282858292485
0.06020100502512563,3.674673366834171,0.253473203228495
0.06020100502512563,3.7248743718592965,0.24456968036247528
0.06020100502512563,3.775075376884422,0.23592101391139667
0.06020100502512563,3.8252763819095477,0.22746332407637138
0.06020100502512563,3.8754773869346733,0.2191191709160734
0.06020100502512563,3.925678391959799,0.21078984992739633
0.06020100502512563,3.9758793969849244,0.2023585872476568
0.06020100502512563,4.0260804020100505,0.1936830354320316
0.06020100502512563,4.076281407035176,0.18461383721386865
0.06020100502512563,4.126482412060302,0.1749794143941327
0.06020100502512563,4.176683417085427,0.1646289678888576
0.06020100502512563,4.226884422110553,0.1534500897957312
0.06020100502512563,4.277085427135678,0.14140474119706045
0.06020100502512563,4.327286432160804,0.12857192229760575
0.06020100502512563,4.37748743718593,0.11514137637272706
0.06020100502512563,4.427688442211055,0.10146405342344969
0.06020100502512563,4.477889447236181,0.08793878449958785
0.06020100502512563,4.528090452261306,0.07500806421894819
0.06020100502512563,4.578291457286432,0.06303718521840636
0.06020100502512563,4.6284924623115575,0.05231946795317343
0.06020100502512563,4.678693467336683,0.04296692324846593
0.06020100502512563,4.728894472361809,0.035005756981781794
0.06020100502512563,4.779095477386934,0.028362241650998158
0.06020100502512563,4.82929648241206,0.02290831801283866
0.06020100502512563,4.879497487437186,0.018455715837617064
0.06020100502512563,4.929698492462312,0.014889193516484725
0.06020100502512563,4.9798994974874375,0.012019668725723366
0.06020100502512563,5.030100502512563,0.009720623713208075
0.06020100502512563,5.080301507537689,0.007886798922631432
0.06020100502512563,5.130502512562814,0.006422772316587291
0.06020100502512563,5.18070351758794,0.005247999487977661
0.06020100502512563,5.2309045226130655,0.004306828301071621
0.06020100502512563,5.281105527638191,0.003550417504478573
0.06020100502512563,5.331306532663317,0.002939674445104684
0.06020100502512563,5.381507537688442,0.002443520066717134
0.06020100502512563,5.431708542713568,0.0020385991980838877
0.06020100502512563,5.481909547738693,0.0017107750101555213
0.06020100502512563,5.532110552763819,0.0014427268284294323
0.06020100502512563,5.582311557788945,0.0012203722173320121
0.06020100502512563,5.63251256281407,0.0010367153199983949
0.06020100502512563,5.682713567839196,0.0008837560893291283
0.06020100502512563,5.732914572864321,0.0007565027695966842
0.06020100502512563,5.783115577889447,0.0006507250939673114
0.06020100502512563,5.833316582914573,0.0005609530671168553
0.06020100502512563,5.883517587939698,0.0004859689338958456
0.06020100502512563,5.933718592964825,0.00042227090096200464
0.06020100502512563,5.98391959798995,0.0003675949050953328
0.06020100502512563,6.034120603015076,0.0003220680040924397
0.06020100502512563,6.084321608040201,0.00028243532953395876
0.06020100502512563,6.134522613065327,0.0002488332952882368
0.06020100502512563,6.184723618090453,0.00021980259465121128
0.06020100502512563,6.234924623115578,0.0001943561020679026
0.06020100502512563,6.285125628140704,0.00017255866476073077
0.06020100502512563,6.335326633165829,0.00015365531588149484
0.06020100502512563,6.385527638190955,0.00013721982762994613
0.06020100502512563,6.4357286432160805,0.00013038657026557204
0.06020100502512563,6.485929648241206,0.00013006382782067817
0.06020100502512563,6.536130653266332,0.00012974876396643688
0.06020100502512563,6.586331658291457,0.000129441249063722
0.06020100502512563,6.636532663316583,0.00012914062513223528
0.06020100502512563,6.6867336683417085,0.0001288468292511862
0.06020100502512563,6.736934673366834,0.00012855976458948627
0.06020100502512563,6.78713567839196,0.00012827901046186154
0.06020100502512563,6.837336683417085,0.00012800445130728075
0.06020100502512563,6.887537688442211,0.00012773594324193567
0.06020100502512563,6.937738693467336,0.0001274731752441525
0.06020100502512563,6.987939698492463,0.00012721598917705225
0.06020100502512563,7.0381407035175885,0.00012696421853148344
0.06020100502512563,7.088341708542714,0.00012671768916196918
0.06020100502512563,7.13854271356784,0.00012647622007088454
0.06020100502512563,7.188743718592965,0.0001262396228815583
0.06020100502512563,7.238944723618091,0.00012600788095329328
0.06020100502512563,7.289145728643216,0.00012578076038619653
0.06020100502512563,7.339346733668342,0.00012555797729922068
0.06020100502512563,7.389547738693468,0.0001253397542596348
0.06020100502512563,7.439748743718593,0.0001251255509832323
0.06020100502512563,7.489949748743719,0.00012491560479085015
0.06020100502512563,7.540150753768844,0.0001247095614975687
0.06020100502512563,7.59035175879397,0.00012450730516674877
0.06020100502512563,7.6405527638190955,0.00012430887994839104
0.06020100502512563,7.690753768844221,0.00012411412524116475
0.06020100502512563,7.740954773869347,0.00012392288884240124
0.06020100502512563,7.791155778894472,0.0001237350838413534
0.06020100502512563,7.841356783919598,0.0001235506262919488
0.06020100502512563,7.8915577889447235,0.00012336935545372488
0.06020100502512563,7.941758793969849,0.00012319132564370542
0.06020100502512563,7.991959798994975,0.00012301635304473197
0.06020100502512563,8.042160804020101,0.00012284436968223913
0.06020100502512563,8.092361809045226,0.00012267544283709548
0.06020100502512563,8.142562814070352,0.0001225093159693992
0.06020100502512563,8.192763819095477,0.00012234588144612336
0.06020100502512563,8.242964824120603,0.000122185225952938
0.06020100502512563,8.293165829145728,0.0001220272308476914
0.06020100502512563,8.343366834170855,0.00012187167024822477
0.06020100502512563,8.39356783919598,0.00012171882250719167
0.06020100502512563,8.443768844221106,0.00012156820421363806
0.06020100502512563,8.49396984924623,0.00012142019424659492
0.06020100502512563,8.544170854271357,0.00012127434718142162
0.06020100502512563,8.594371859296484,0.00012113085027484261
0.06020100502512563,8.644572864321608,0.00012098958660406766
0.06020100502512563,8.694773869346735,0.0001208503816285536
0.06020100502512563,8.74497487437186,0.00012071338230719792
0.06020100502512563,8.795175879396986,0.0001205784846306887
0.06020100502512563,8.84537688442211,0.00012044554760030872
0.06020100502512563,8.895577889447237,0.00012031454484769136
0.06020100502512563,8.945778894472362,0.00012018544843821994
0.06020100502512563,8.995979899497488,0.00012005845989983399
0.06020100502512563,9.046180904522613,0.00011993318831169727
0.06020100502512563,9.09638190954774,0.00011980970274850174
0.06020100502512563,9.146582914572864,0.00011968796834879631
0.06020100502512563,9.19678391959799,0.00011956795037282386
0.06020100502512563,9.246984924623115,0.00011944961198897451
0.06020100502512563,9.297185929648242,0.00011933291750236292
0.06020100502512563,9.347386934673366,0.00011921782693532156
0.06020100502512563,9.397587939698493,0.00011910431101348167
0.06020100502512563,9.447788944723618,0.00011899231705337161
0.06020100502512563,9.497989949748744,0.0001188819262387017
0.06020100502512563,9.548190954773869,0.00011877303359776106
0.06020100502512563,9.598391959798995,0.00011866556806956974
0.06020100502512563,9.64859296482412,0.00011855948601371606
0.06020100502512563,9.698793969849246,0.00011845475077963008
0.06020100502512563,9.748994974874373,0.00011835144065841619
0.06020100502512563,9.799195979899498,0.00011824954206308023
0.06020100502512563,9.849396984924624,0.00011814887141508386
0.06020100502512563,9.899597989949749,0.00011804938209221326
0.06020100502512563,9.949798994974875,0.00011795138632491114
0.06020100502512563,10.0,0.00011785451230952012
0.11040201005025126,0.01,0.999898999104003
0.11040201005025126,0.06020100502512563,0.9998937964413694
0.11040201005025126,0.11040201005025126,0.9998883201449856
0.11040201005025126,0.1606030150753769,0.9998825401038982
0.11040201005025126,0.21080402010050253,0.9998764469349896
0.11040201005025126,0.2610050251256282,0.999869986674712
0.11040201005025126,0.31120603015075377,0.9998631507823638
0.11040201005025126,0.3614070351758794,0.9998558962203005
0.11040201005025126,0.41160804020100505,0.9998481818153065
0.11040201005025126,0.4618090452261307,0.9998399654452739
0.11040201005025126,0.5120100502512563,0.9998311944871356
0.11040201005025126,0.5622110552763819,0.9998218119891531
0.11040201005025126,0.6124120603015075,0.9998117501531721
0.11040201005025126,0.6626130653266332,0.9998009324199331
0.11040201005025126,0.7128140703517588,0.9997892723345367
0.11040201005025126,0.7630150753768845,0.999776667397429
0.11040201005025126,0.8132160804020101,0.9997629935641869
0.11040201005025126,0.8634170854271357,0.9997481160372973
0.11040201005025126,0.9136180904522614,0.9997318629381152
0.11040201005025126,0.963819095477387,0.99971403693965
0.11040201005025126,1.0140201005025127,0.9996943996863363
0.11040201005025126,1.0642211055276383,0.9996726530742618
0.11040201005025126,1.1144221105527639,0.9996484476693223
0.11040201005025126,1.1646231155778894,0.999621333949735
0.11040201005025126,1.214824120603015,0.9995907610107766
0.11040201005025126,1.2650251256281408,0.9995560211128641
0.11040201005025126,1.3152261306532664,0.9995161929132992
0.11040201005025126,1.365427135678392,0.9994700823313453
0.11040201005025126,1.4156281407035176,0.9994160720539745
0.11040201005025126,1.4658291457286432,0.999351944437922
0.11040201005025126,1.516030150753769,0.9992745713127665
0.11040201005025126,1.5662311557788946,0.9991793820957023
0.11040201005025126,1.6164321608040202,0.9990594442905292
0.11040201005025126,1.6666331658291458,0.9989036992892473
0.11040201005025126,1.7168341708542714,0.9986933999162713
0.11040201005025126,1.7670351758793972,0.998394045576879
0.11040201005025126,1.8172361809045228,0.997934700574658
0.11040201005025126,1.8674371859296484,0.9971441429001345
0.11040201005025126,1.917638190954774,0.9954983990942573
0.11040201005025126,1.9678391959798995,0.9910482618305511
0.11040201005025126,2.018040201005025,0.9777557735063264
0.11040201005025126,2.0682412060301507,0.9457518193711107
0.11040201005025126,2.1184422110552763,0.8950967798175197
0.11040201005025126,2.168643216080402,0.8468637389903841
0.11040201005025126,2.2188442211055275,0.807791346596518
0.11040201005025126,2.269045226130653,0.7712943981404435
0.11040201005025126,2.3192462311557787,0.7368507612551146
0.11040201005025126,2.3694472361809042,0.7043404539958344
0.11040201005025126,2.41964824120603,0.673641047369818
0.11040201005025126,2.469849246231156,0.6446302524078625
0.11040201005025126,2.5200502512562815,0.6171959342401918
0.11040201005025126,2.570251256281407,0.5912320774531014
0.11040201005025126,2.6204522613065326,0.5666410365041425
0.11040201005025126,2.6706532663316582,0.5433327475463711
0.11040201005025126,2.720854271356784,0.5212233349802055
0.11040201005025126,2.7710552763819094,0.5002357324418393
0.11040201005025126,2.821256281407035,0.48029983003346266
0.11040201005025126,2.8714572864321606,0.4613494510737109
0.11040201005025126,2.921658291457286,0.4433237762713308
0.11040201005025126,2.971859296482412,0.42616705948719064
0.11040201005025126,3.022060301507538,0.40982694980597967
0.11040201005025126,3.0722613065326634,0.39425533905076415
0.11040201005025126,3.122462311557789,0.3794075229840044
0.11040201005025126,3.1726633165829146,0.36524179530963025
0.11040201005025126,3.22286432160804,0.3517195755460468
0.11040201005025126,3.2730653266331657,0.33880474804228
0.11040201005025126,3.3232663316582913,0.32646379005377824
0.11040201005025126,3.373467336683417,0.31466531673829884
0.11040201005025126,3.4236683417085425,0.3033800240105566
0.11040201005025126,3.473869346733668,0.29258069396494135
0.11040201005025126,3.524070351758794,0.28224165131173934
0.11040201005025126,3.5742713567839197,0.27233905987777474
0.11040201005025126,3.6244723618090453,0.26285028188329557
0.11040201005025126,3.674673366834171,0.25375451250238373
0.11040201005025126,3.7248743718592965,0.24503181810072877
0.11040201005025126,3.775075376884422,0.23666389324946574
0.11040201005025126,3.8252763819095477,0.22863295058061991
0.11040201005025126,3.8754773869346733,0.22092289599858286
0.11040201005025126,3.925678391959799,0.21351803224231486
0.11040201005025126,3.9758793969849244,0.20640397368311578
0.11040201005025126,4.0260804020100505,0.1995668875969641
0.11040201005025126,4.076281407035176,0.19299390932520322
0.11040201005025126,4.126482412060302,0.18667262294121093
0.11040201005025126,4.176683417085427,0.18059137952346332
0.11040201005025126,4.226884422110553,0.17473931978048612
0.11040201005025126,4.277085427135678,0.1691056306435692
0.11040201005025126,4.327286432160804,0.16367995951397052
0.11040201005025126,4.37748743718593,0.15845238202738304
0.11040201005025126,4.427688442211055,0.15341281291405712
0.11040201005025126,4.477889447236181,0.14855096252065644
0.11040201005025126,4.528090452261306,0.1438561932583147
0.11040201005025126,4.578291457286432,0.13931656215868607
0.11040201005025126,4.6284924623115575,0.13491935926618207
0.11040201005025126,4.678693467336683,0.13064920795833124
0.11040201005025126,4.728894472361809,0.12648805773089203
0.11040201005025126,4.779095477386934,0.12241444855156501
0.11040201005025126,4.82929648241206,0.1184018871351038
0.11040201005025126,4.879497487437186,0.11441840258510491
0.11040201005025126,4.929698492462312,0.11042499975903766
0.11040201005025126,4.9798994974874375,0.10637654303688795
0.11040201005025126,5.030100502512563,0.10221998055952271
0.11040201005025126,5.080301507537689,0.0978971249278989
0.11040201005025126,5.130502512562814,0.09334797686195355
0.11040201005025126,5.18070351758794,0.08851200700864346
0.11040201005025126,5.2309045226130655,0.08334499791409715
0.11040201005025126,5.281105527638191,0.07782104853923415
0.11040201005025126,5.331306532663317,0.0719501497999564
0.11040201005025126,5.381507537688442,0.06577743454285707
0.11040201005025126,5.431708542713568,0.059387305671947645
0.11040201005025126,5.481909547738693,0.05292764731175702
0.11040201005025126,5.532110552763819,0.04656942762975996
0.11040201005025126,5.582311557788945,0.04041473053276983
0.11040201005025126,5.63251256281407,0.03467836946309916
0.11040201005025126,5.682713567839196,0.029418728836074413
0.11040201005025126,5.732914572864321,0.024744032906639495
0.11040201005025126,5.783115577889447,0.020660367451791325
0.11040201005025126,5.833316582914573,0.01713966192867713
0.11040201005025126,5.883517587939698,0.01417416929251052
0.11040201005025126,5.933718592964825,0.011686171343570162
0.11040201005025126,5.98391959798995,0.009623170164914409
0.11040201005025126,6.034120603015076,0.007929504619720166
0.11040201005025126,6.084321608040201,0.006540080720835886
0.11040201005025126,6.134522613065327,0.0053942030501378056
0.11040201005025126,6.184723618090453,0.0044637554765654475
0.11040201005025126,6.234924623115578,0.0037078995431956943
0.11040201005025126,6.285125628140704,0.003084972520919985
0.11040201005025126,6.335326633165829,0.0025754356438650165
0.11040201005025126,6.385527638190955,0.002157317414176756
0.11040201005025126,6.4357286432160805,0.0018113324201514858
0.11040201005025126,6.485929648241206,0.0015293368503180719
0.11040201005025126,6.536130653266332,0.0012940206794428263
0.11040201005025126,6.586331658291457,0.0010991228791373286
0.11040201005025126,6.636532663316583,0.0009365935555776787
0.11040201005025126,6.6867336683417085,0.0008009104268517643
0.11040201005025126,6.736934673366834,0.0006874687757932675
0.11040201005025126,6.78713567839196,0.0005920316332438548
0.11040201005025126,6.837336683417085,0.0005116669695526379
0.11040201005025126,6.887537688442211,0.00044339509934483923
0.11040201005025126,6.937738693467336,0.0003856348191872266
0.11040201005025126,6.987939698492463,0.00033647121679954893
0.11040201005025126,7.0381407035175885,0.0002943251677289256
0.11040201005025126,7.088341708542714,0.0002582804084662569
0.11040201005025126,7.13854271356784,0.0002274076576595922
0.11040201005025126,7.188743718592965,0.00020069209159927993
0.11040201005025126,7.238944723618091,0.00017760178283429134
0.11040201005025126,7.289145728643216,0.00016057453048835016
0.11040201005025126,7.339346733668342,0.00015999306274994943
0.11040201005025126,7.389547738693468,0.00015942396077423497
0.11040201005025126,7.439748743718593,0.00015886676703281229
0.11040201005025126,7.489949748743719,0.00015832123800035554
0.11040201005025126,7.540150753768844,0.00015778715412964085
0.11040201005025126,7.59035175879397,0.0001572637211642355
0.11040201005025126,7.6405527638190955,0.00015675097060429224
0.11040201005025126,7.690753768844221,0.0001562483975764183
0.11040201005025126,7.740954773869347,0.0001557558439168113
0.11040201005025126,7.791155778894472,0.00015527268120315148
0.11040201005025126,7.841356783919598,0.00015479925375680724
0.11040201005025126,7.8915577889447235,0.00015433456449475934
0.11040201005025126,7.941758793969849,0.00015387876634281468
