beta_b,beta_w,botnet
0.7,1.6,1.0
0.7,1.7,1.0
0.7,1.8,1.0
0.7,1.9,1.0
0.7,2.0,0.9888
0.7,2.1,0.966
0.7,2.2,0.972675
0.7,2.3,0.9688399999999999
0.7,2.4,0.9422
0.7,2.5,0.9655875
0.7,2.6,0.9401999999999999
0.7,2.7,0.9119384615384617
0.7,2.8,0.94683
0.7,2.9,0.859288888888889
0.7,3.0,0.8728923076923075
0.7,3.1,0.87485625
0.7,3.2,0.8059513513513514
0.7,3.3,0.7890227272727274
0.7,3.4,0.776675
0.7,3.5,0.7726928571428572
0.7,3.6,0.6999
0.7,3.7,0.6272526315789474
0.7,3.8,0.638932
0.7,3.9,0.6017916666666667
0.7,4.0,0.5168486486486484
0.7,4.1,0.5047727272727274
0.7,4.2,0.49285102040816325
0.7,4.3,0.41584363636363636
0.7,4.4,0.4008032258064515
0.7,4.5,0.3944739130434783
0.7,4.6,0.41738928571428574
0.7,4.7,0.3289666666666667
0.7,4.8,0.3075424657534247
0.7,4.9,0.29995098039215684
0.7,5.0,0.2992208333333333
0.7,5.1,0.26851969696969696
0.7,5.2,0.24973888888888884
0.7,5.3,0.2571509803921569
0.7,5.4,0.25864375
0.7,5.5,0.25843606557377047
0.7,5.6,0.22004729729729736
0.7,5.7,0.22817413793103447
0.7,5.8,0.21452340425531913
0.7,5.9,0.20799777777777784
0.7,6.0,0.19904603174603175
0.7,6.1,0.1834830508474576
0.7,6.2,0.18637166666666669
0.7,6.3,0.19162835820895524
0.7,6.4,0.1730917808219178
0.7,6.5,0.15631803278688527
0.7,6.6,0.15705384615384613
0.7,6.7,0.15698085106382978
0.7,6.8,0.1457920634920635
0.7,6.9,0.13652
0.7,7.0,0.1431689655172414
0.7,7.1,0.12270333333333334
0.7,7.2,0.12054067796610171
0.7,7.3,0.12076612903225806
0.7,7.4,0.10537313432835821
0.7,7.5,0.10327121212121211
0.7,7.6,0.09169411764705883
0.7,7.7,0.09893239436619719
0.7,7.8,0.08083018867924528
0.7,7.9,0.08473815789473685
0.7,8.0,0.08170232558139535
0.7,8.1,0.07329259259259259
0.7,8.2,0.07609027777777778
0.7,8.3,0.06752558139534884
0.7,8.4,0.0755265306122449
0.7,8.5,0.05615375
0.7,8.6,0.058697101449275355
0.7,8.7,0.04426461538461539
0.7,8.8,0.04742686567164179
0.7,8.9,0.03908125
0.7,9.0,0.03506753246753246
0.7,9.1,0.025003703703703705
0.7,9.2,0.024935802469135803
0.7,9.3,0.030975714285714284
0.7,9.4,0.02385428571428571
0.7,9.5,0.02481
0.7,9.6,0.02120909090909091
0.7,9.7,0.016880263157894742
0.7,9.8,0.01922394366197183
0.7,9.9,0.01258961038961039
0.7,10.0,0.016132894736842106
0.8,0.1,1.0
0.8,0.2,1.0
0.8,0.3,1.0
0.8,0.4,1.0
0.8,0.5,1.0
0.8,0.6,1.0
0.8,0.7,1.0
0.8,0.8,1.0
0.8,0.9,1.0
0.8,1.0,1.0
0.8,1.1,1.0
0.8,1.2,1.0
0.8,1.3,1.0
